gen,min,max,avg,std
398,-148.84993385690737,201.15021888592037,90.026411408720321,112.84848663464139
399,-183.77755476679931,201.15021888592037,94.918554838279107,111.74137516869708
400,-130.94326014567031,201.15021888592037,91.681522485242326,111.14291034835287
401,-195.79312650926121,201.15021888592037,109.17392935143133,106.6356786842447
402,-183.47137712890111,201.15021888592037,106.3228058384944,112.40281200350222
403,-145.74458385848629,201.15021888592037,98.386678601986901,114.85409524761944
404,-161.25417183079946,201.15021888592037,98.170719879950099,117.76895425815984
405,-118.53506978690774,201.15021888592037,77.787772526177761,115.79371160585363
406,-178.20783106181287,201.15021888592037,85.307899084747405,120.23819198177975
407,-124.70114040091306,201.15021888592037,99.946772604786105,115.12294681238951
408,-183.71802893669027,201.15021888592037,80.862888890894141,118.07732820845797
409,-177.27058335407233,201.15021888592037,99.383992189866788,116.31919271394131
410,-188.19490155175697,201.15021888592037,90.361734652151227,114.06442332264869
411,-178.67753264836037,201.15021888592037,86.966481233423892,114.55185525642169
412,-180.81415280747657,201.15021888592037,88.204081209721167,118.02331738016628
413,-163.56947016185532,201.15021888592037,100.67848411336358,111.28443174206969
414,-166.17147969616329,201.15021888592037,87.54329570186917,109.7434590449612
415,-137.46941781875944,201.15021888592037,90.998817997047212,112.95419968887124
416,-184.44545290119797,201.15021888592037,85.367465032979922,117.60868525502727
417,-183.17338025875557,201.15021888592037,96.286448766202554,116.74845554963957
418,-182.37697978228314,201.15021888592037,104.99865301183671,107.93565361005624
419,-182.93246219098248,201.15021888592037,88.993728659292628,120.12497523223092
420,-183.67063969769853,201.15021888592037,87.879658697128562,121.34813709407608
421,-179.91344961747799,201.15021888592037,103.0887478612258,107.94969469627053
422,-159.9246625709124,201.15021888592037,98.242071449475276,108.80296924904566
423,-180.9042665405436,201.15021888592037,103.75697939961964,112.05170832953719
424,-173.06530682309221,201.15021888592037,90.029258902648593,111.22701075175075
425,-183.83551859157654,201.15021888592037,103.25695459811965,111.24736144876711
426,-135.43933993855342,201.15021888592037,85.548268459490913,116.02428795775216
427,-129.60006392836777,201.15021888592037,98.13340415881143,112.81939860577914
428,-172.36494134981595,201.15021888592037,92.203425777878635,114.1876178499143
429,-183.38089923549435,201.15021888592037,95.37246007283315,117.01212659799727
430,-184.13534557835629,201.15021888592037,105.9039342957638,112.53282498144077
431,-183.48069370149358,201.15021888592037,100.70371704977828,112.29595819507885
432,-169.75642458180818,201.15021888592037,77.57361329549434,118.89593744364642
433,-179.0044903180422,201.15021888592037,110.7892873457852,107.78671254997211
434,-182.2374769608806,201.15021888592037,102.65072495634895,112.03245983726329
435,-179.6125948901884,201.15021888592037,114.01766641756063,110.5442770798151
436,-183.70957991335658,201.15021888592037,80.073915836675511,118.35628332787547
437,-176.87736344915277,201.15021888592037,82.648073692436796,120.88701512021268
438,-148.61345811783474,201.15021888592037,82.376511007395692,122.70495511803296
439,-176.877410253905,201.15021888592037,89.933759158031336,119.02337462701259
440,-183.81360252277614,201.15021888592037,87.131133623850019,116.6341315584134
441,-183.50527221281902,201.15021888592037,71.701984524351971,120.44349383604535
442,-133.16091165128074,201.15021888592037,88.171119741652277,113.21048087369765
443,-178.55137606264572,201.15021888592037,89.89940873694097,118.16637658825825
444,-178.64838003891262,201.15021888592037,90.251444841550182,112.92719847550909
445,-183.72612324936006,201.15021888592037,83.335476624825873,110.86862683788303
446,-183.16419885304308,201.15021888592037,88.314441201089409,110.33057279897393
447,-130.66269849801765,201.15021888592037,96.128533255682498,106.68626011995428
448,-183.7639545832252,201.15021888592037,85.75221959152303,119.76776248364754
449,-141.54581094046125,201.15021888592037,85.589902156069371,110.71528575527762
450,-182.94890905937828,201.15021888592037,88.984826019671019,108.3383506775879
451,-183.75424970992523,201.15021888592037,97.657404256467927,112.20925648262376
452,-183.82584534434284,201.15021888592037,100.69963687816497,108.67607263116939
453,-183.81050472025069,201.15021888592037,95.148255423288191,114.88838058671082
454,-135.29727696693647,201.15021888592037,94.599183088805333,115.08817242104246
455,-156.48671431748306,201.15021888592037,89.619216029709676,115.16043404240946
456,-177.72948414503983,201.15021888592037,92.218055919626792,111.60187934081416
457,-117.91081104344318,201.15021888592037,93.472728961386096,108.53795164627047
458,-180.41544297331288,201.15021888592037,90.984301054681794,116.24928454576687
459,-178.67589403714678,201.15021888592037,92.277073958867035,114.32409702317975
460,-136.73512442151915,201.15021888592037,97.95202416322428,112.68906724104605
461,-179.27849598921415,201.15021888592037,114.02500395241857,104.85695892756189
462,-176.66251452732826,201.15021888592037,87.911932123373319,115.06639109365557
463,-179.44132425767341,201.15021888592037,82.933333864195049,116.50064912347345
464,-133.93738401458955,201.15021888592037,87.047320467327523,117.84448624400254
465,-178.4953614986612,201.15021888592037,90.503567363322304,117.4960560214305
466,-183.35237720297394,201.15021888592037,85.428665055430415,116.30050376798027
467,-183.70475029360193,201.15021888592037,80.740689378845275,114.72103480745631
468,-168.95313721763026,201.15021888592037,73.23491303087971,118.72600154748591
469,-183.82335931997918,201.15021888592037,99.11701944010639,115.95853661633367
470,-175.65536703688605,201.15021888592037,87.703124026710825,118.72423985695055
471,-179.85247402375109,201.15021888592037,107.5889608035549,111.85497421666074
472,-124.465399207378,201.15021888592037,99.76356746212457,113.76544850961885
473,-182.33774781084034,201.15021888592037,87.044855712411902,121.3696346351532
474,-183.22828193786393,201.15021888592037,87.948343907314197,118.25887155112197
475,-178.25170387651269,201.15021888592037,92.182791372895608,120.11709010311297
476,-183.8410166618539,201.15021888592037,99.995132291875251,115.19051723667508
477,-138.88698392935305,201.15021888592037,90.049703230527754,111.91527614853594
478,-170.28726378416599,201.15021888592037,84.327022513054885,115.40370605589763
479,-131.77884065818458,201.15021888592037,75.980403994326721,110.84193103967648
480,-179.34804881670632,201.15021888592037,91.653227017037992,112.09053903046591
481,-183.8374661866587,201.15021888592037,101.79225547809034,107.8628651812591
482,-182.97292067301944,201.15021888592037,95.46556973214345,109.88479241967737
483,-127.17876472343235,201.15021888592037,99.542095456966933,112.54505458293289
484,-162.47438836321172,201.15021888592037,90.26322936290822,117.53267844372007
485,-132.92458480157205,201.15021888592037,89.949182423822222,112.18094448313227
486,-128.91812921220875,201.15021888592037,89.643610130708069,111.07644037302269
487,-182.78408599806468,201.15021888592037,90.113118815381554,116.20584582739065
488,-183.48388521277633,201.15021888592037,101.68990861199504,111.11780186281116
489,-179.55533806660551,201.15021888592037,96.342073491116892,116.09890552882659
490,-175.88223428739627,201.15021888592037,99.848207422102277,113.34799644224813
491,-165.84611236541701,201.15021888592037,86.309819049668064,114.83506999234689
492,-179.62039584549458,201.15021888592037,90.413086128325233,118.60876302958147
493,-183.79437017976636,201.15021888592037,95.602352061184234,116.06718902775783
494,-183.32497146110589,201.15021888592037,104.65519266806189,112.41312797685249
495,-176.75048214955041,201.15021888592037,106.44098713532846,110.95198770789941
496,-158.63451097663886,201.15021888592037,102.14829320460228,112.49759115354544
497,-159.37615912915095,201.15021888592037,89.866419168029722,117.81024682213676
498,-183.38731641833095,203.04136497266975,96.26243075783583,119.26248538707071
499,-145.31203065827137,203.04136497266975,115.74886968279198,104.13466070453838
500,-183.8091540689488,203.04136497266975,101.19097612146619,110.41040705078693
501,-170.03167733338253,203.04136497266975,103.95522457946034,109.43415107455355
502,-125.92576624905998,203.04136497266975,98.848920414193685,116.29908474484347
503,-179.47174067570882,203.04136497266975,93.962166149687505,120.8422983396818
504,-183.80949780740588,203.04136497266975,78.965413642029958,125.6604778537198
505,-129.49554274306414,203.04136497266975,92.560205246523836,114.20857355044103
506,-134.92525131671874,203.04136497266975,89.137206455502621,112.54778930194701
507,-179.39902615356795,203.04136497266975,86.88301642991911,119.84051915935171
508,-179.24520521579703,203.04136497266975,96.264634730934958,115.24009555041597
509,-168.62990970395424,203.04136497266975,84.25703641034012,116.03150938766314
510,-139.72500045353803,203.04136497266975,88.046738295253036,109.11223896865847
511,-181.1239800262056,203.04136497266975,84.505166162197042,115.10282449499786
512,-183.26322944996488,203.04136497266975,77.741981650492619,120.91076544951576
513,-183.84936276661006,203.04136497266975,87.364298532116408,120.60211150314865
514,-178.4280505343377,203.04136497266975,103.87813985502653,114.22847280270153
515,-134.99276644842121,203.04136497266975,99.501983910423931,110.26196407542388
516,-183.36248379672904,203.04136497266975,94.185713724434493,111.46503047596276
517,-175.40104450063839,203.04136497266975,105.51593942764285,113.47857207184494
518,-182.73467109539158,203.04136497266975,68.927932093515878,122.52896786396848
519,-154.54336849937232,203.04136497266975,97.949998043481031,112.15182747400361
520,-183.04001567729239,203.04136497266975,82.132108469192445,116.68662168386524
521,-179.00383019887593,203.04136497266975,87.218632379870343,119.41773288888882
522,-145.47649892232317,203.04136497266975,88.780395587249785,118.43716402514407
523,-179.54185584828573,203.04136497266975,88.813699274515898,122.44400328695814
524,-139.64940842435453,203.04136497266975,76.490940453666951,118.90121345448746
525,-158.37734244248944,203.04136497266975,80.44017101063848,120.71047869062694
526,-183.22136970819057,203.04136497266975,75.553411606686382,121.67554274639222
527,-183.2046133599668,203.04136497266975,81.655770072047247,120.91530561711286
528,-168.05208331821828,203.04136497266975,72.48518087159033,119.15576846429606
529,-177.11838645860377,203.04136497266975,90.907093284039789,118.85851118808483
530,-183.22603227632811,203.04136497266975,78.788288117654645,125.43997989804164
531,-182.20759806266238,203.04136497266975,112.27209052873762,116.4480871594407
532,-150.19144504352545,203.04136497266975,100.555914508131,116.1920294244124
533,-179.39583464601208,203.04136497266975,78.595888993579237,120.88242802242884
534,-183.25762515440482,203.04136497266975,96.458295682137191,116.22192642988868
535,-159.27744172512783,203.04136497266975,84.446666201008938,117.53271030503461
536,-183.1523358003505,203.04136497266975,80.155361271054502,125.16108252769781
537,-179.41915035701658,203.04136497266975,81.808079570605571,120.25637087524402
538,-195.06707589430528,203.04136497266975,83.173325265041598,118.57147505608049
539,-141.28806147532256,203.04136497266975,101.33355161337153,110.78947271652225
540,-138.26510235588569,203.04136497266975,86.288912885967918,117.08970122136441
541,-177.16892388828322,203.04136497266975,68.128384548523513,114.98621431390939
542,-138.40308416709829,203.04136497266975,79.136963171565355,118.89375454398375
543,-179.412749953706,207.18884838707746,95.049980076476629,116.02562864182298
544,-182.37952829283017,207.18884838707746,83.054034993428601,121.31274290467088
545,-183.40517625280864,207.18884838707746,79.581432412050901,118.96562938039378
546,-175.40700904553051,205.24557596250713,82.698684117849083,116.77131357197545
547,-183.35762299211265,205.24557596250713,90.361843050403081,119.47835933008905
548,-179.98135341292698,205.24557596250713,101.86549783076833,114.50619712862516
549,-132.36514560457124,205.24557596250713,74.914092057589329,119.49128216795367
550,-176.70087761283145,205.24557596250713,74.076615264987879,123.63433813677206
551,-179.7903940763068,205.24557596250713,80.3614825548825,118.60626436198454
552,-183.68476293323141,205.24557596250713,84.192313133957356,121.01340173024792
553,-179.08981012827158,205.24557596250713,86.624707252253117,117.83272439247992
554,-183.71422298663254,205.24557596250713,83.084634121070323,116.60525400195833
555,-146.35930567636342,205.24557596250713,90.264173440468028,118.4694756316259
556,-178.3652144724544,205.24557596250713,75.119744373954035,125.46854624762099
557,-183.55219682423382,205.24557596250713,73.831129217073482,120.3586609630796
558,-179.62750855421808,205.24557596250713,79.56448463393933,119.45389888106551
559,-180.71070890307394,205.24557596250713,86.080877287023071,118.54566091735448
560,-150.71022674819153,205.24557596250713,84.020764098373348,121.66409302980902
561,-183.49455443379503,205.24557596250713,92.366107236051079,120.34710337225042
562,-137.13548687353813,205.24557596250713,72.299965312634328,121.42400921076793
563,-160.83096162728555,205.24557596250713,100.19116221942868,114.28791892206283
564,-115.04674581412399,203.04136497266975,86.713381181148918,116.67263871074601
565,-177.58941322288183,203.04136497266975,93.373849069296611,117.8949906605424
566,-145.78675389661871,203.04136497266975,100.42858641341219,117.48445117914127
567,-180.66760039190913,203.04136497266975,96.493178317254717,118.02267257696572
568,-145.5268256201233,203.04136497266975,100.01852951026832,114.16293714213855
569,-183.47352392782432,203.04136497266975,99.699075513516405,117.39627958565696
570,-179.32843353408936,203.04136497266975,85.432413162152727,123.85009133801499
571,-176.83882586396061,203.04136497266975,80.855875767182383,120.92492332179637
572,-179.23499320239142,203.04136497266975,83.099244861632286,118.71300952051499
573,-179.51441085514614,203.04136497266975,68.794292589763401,123.26704742128784
574,-179.27379395341893,203.04136497266975,97.577000242611334,115.37001713402357
575,-179.44985330049127,203.04136497266975,86.187793625113414,120.05896126832782
576,-160.32082954840968,203.04136497266975,89.779242728837204,115.62062459060128
577,-180.76456854854061,203.04136497266975,71.685002655099154,121.5524138742898
578,-157.31444985809443,203.04136497266975,78.378068374393948,118.94031049765691
579,-183.21889598994954,203.04136497266975,56.663196468038521,121.81522742844081
580,-165.82308475079887,203.04136497266975,69.276360352702511,118.54205721225929
581,-179.51233320741034,203.04136497266975,79.995625957750633,114.25759023458258
582,-182.08914683873627,203.04136497266975,79.647522045232336,118.05527778522625
583,-180.70181976212157,203.04136497266975,91.600839203518916,116.95152248869184
584,-183.22907183788226,203.04136497266975,86.181798742432505,124.08115618200084
585,-183.36100084223634,203.04136497266975,73.532851092518271,115.60083919926757
586,-179.28599085370942,203.04136497266975,72.063899277265534,123.19504261540426
587,-179.35594506988832,203.04136497266975,79.599289457749308,116.8684931050197
588,-138.8448107286753,203.04136497266975,101.16193422202291,112.86514231881924
589,-183.41094544300557,203.33190890065836,93.788392295747386,123.48327608900762
590,-183.82341621100935,204.14168978418397,83.52964365294261,119.7233382091672
591,-184.89239716717825,203.04136497266975,72.681654339617893,122.30491907270412
592,-177.32460227811626,203.04136497266975,84.766300311947077,117.34692414952013
593,-182.95683216792563,203.04136497266975,84.08707491237756,124.70059212569659
594,-183.7858806929994,203.04136497266975,80.478236131170149,118.33683130298047
595,-183.34842918330108,203.04136497266975,73.404070524956239,120.29268021776609
596,-183.20598211387573,203.04136497266975,80.06361012625797,120.43479622478483
597,-183.12106336311686,203.04136497266975,78.228640598034175,115.70207073441941
598,-183.21123010338346,203.04136497266975,82.136351140378011,121.76396910527592
599,-182.19464395356968,203.04136497266975,87.606946760863224,113.08621897330143
600,-179.07296929850574,203.04136497266975,87.56524986584553,118.37845929143775
601,-183.39025086785742,203.04136497266975,92.276105730762154,121.0844509464271
602,-143.99920350789657,203.04136497266975,77.857341517871021,118.52807532177765
603,-163.42127308416639,203.04136497266975,98.171327375760683,113.30688055352161
604,-177.07505881662146,203.70549244464542,97.969638297027075,116.29510261279856
605,-178.59038594075827,203.70549244464542,91.310557525272415,118.3881674327401
606,-126.6022985485089,203.70549244464542,104.03184936036101,111.49704876660988
607,-118.36185953207055,203.70549244464542,90.346488965388758,113.97783055923033
608,-179.87286504740044,203.04136497266975,91.772344188429102,117.90493480324729
609,-183.87831934857601,203.04136497266975,85.060656175573655,121.97552498520277
610,-183.68266870560541,203.04136497266975,86.472967388271996,121.562149100399
611,-183.24024910280093,203.04136497266975,90.639982224757333,116.73343461611982
612,-183.76409397409262,203.04136497266975,76.118826451765216,118.47770538393441
613,-134.36322780515928,203.04136497266975,85.023815423715817,112.97958876366826
614,-138.97005513746549,203.04136497266975,93.11541986912691,116.27003076900262
615,-179.24663176440734,203.04136497266975,85.594809840598202,119.35672431581145
616,-179.43544159304284,203.04136497266975,83.625454309402926,122.85030531179808
617,-177.6502757505726,203.04136497266975,92.960665962829893,116.55614586615977
618,-145.01652117560417,203.04136497266975,87.761924385577402,119.06407971813749
619,-142.31944721547873,203.04136497266975,88.470117967896385,119.90077538589529
620,-178.54936601807574,203.04136497266975,93.459637137482375,122.56564400049299
621,-148.34168905404397,203.04136497266975,79.357398806048081,123.96664268685785
622,-179.3655930422529,203.04136497266975,64.955986703229158,122.87260703967935
623,-171.83795832628965,203.04136497266975,88.854457520794099,117.55367687629217
624,-178.98827341662789,203.04136497266975,102.85271207924337,114.17256690022012
625,-183.38206733262052,203.04136497266975,104.72391589983305,116.33060997515508
626,-167.41343780592709,203.04136497266975,105.95087141783353,115.60871712579291
627,-150.98479795384577,203.04136497266975,99.952099000793112,111.62281748275232
628,-183.47025868457752,203.04136497266975,97.267286009273462,119.43776092441772
629,-183.19090599849397,203.04136497266975,91.571739601034096,120.54740749469134
630,-183.2523361214306,203.04136497266975,105.23089401751886,112.96651376014778
631,-179.58390951303608,203.04136497266975,85.871131753412769,119.20859123535836
632,-183.21313113079057,203.04136497266975,89.03212254354024,118.40445611834137
633,-180.74457984185733,205.91639120032875,88.019751275276533,116.91627719815909
634,-183.4491074958905,205.91639120032875,84.456079450939598,115.40116317606309
635,-171.70931621520756,205.91639120032875,71.351087636402539,121.51231582300987
636,-135.816971407702,205.91639120032875,82.78333287426139,119.84595581220084
637,-179.04336044759691,205.91639120032875,90.149944648622736,115.81602534961468
638,-115.03404603526606,205.91639120032875,78.636041718520843,117.46326717644781
639,-183.35908584195124,205.91639120032875,75.082131147395302,119.33677688034794
640,-183.00319597951562,205.91639120032875,71.024893025305261,120.57245154386419
641,-183.84438670103577,205.91639120032875,77.945214044226489,118.5368496896582
642,-179.71762876797405,205.91639120032875,81.494907533698935,121.21606312983818
643,-183.58977504686459,205.91639120032875,69.803893494697206,120.97032594628503
644,-183.10731192016462,205.91639120032875,79.453819220070173,121.52267363698769
645,-148.73968777988668,205.91639120032875,83.386743401718959,116.08941902714749
646,-183.21500061033896,205.91639120032875,90.352365049695251,115.3852884850279
647,-142.6172964354528,205.91639120032875,86.918936675015672,117.97390179851024
648,-180.77192626681315,205.91639120032875,73.54766391438902,117.2218996552059
649,-176.14826219528817,205.91639120032875,92.717422045225689,115.7589151260603
650,-182.76201134943892,205.91639120032875,81.290036275750268,120.42589438269094
651,-183.20577432480999,205.91639120032875,83.327477468650343,120.41774048652962
652,-179.10796905767819,205.91639120032875,101.70007660144265,114.24336881481941
653,-125.47458559833856,205.91639120032875,100.11733330324792,110.73516304188783
654,-139.20838425564142,205.91639120032875,85.828683256229894,119.19573546854164
655,-138.97449759511201,205.91639120032875,96.102505259093704,114.14912741589727
656,-143.0641718885002,205.91639120032875,88.210534039036432,118.33518738044975
657,-183.25463326281812,205.91639120032875,93.364659429596102,114.60039610449061
658,-180.55031656659853,205.91639120032875,81.296675285951238,121.92785383616592
659,-142.36134604362982,205.91639120032875,94.279311195355675,116.84961430687032
660,-140.93933281126709,205.91639120032875,88.120966612110564,117.94298981187174
661,-125.81807122912915,205.91639120032875,82.956668138590302,114.61258825187832
662,-183.69061642877594,205.91639120032875,84.484614167336858,120.71663203461068
663,-183.60084003523011,205.91639120032875,102.5191670185238,117.71248711098342
664,-176.05900497614815,205.91639120032875,84.586283557170049,118.73915088345922
665,-183.44027061895233,205.91639120032875,100.00405252669901,117.93229912288585
666,-183.88578088553851,205.91639120032875,98.493971576643872,115.64315769086032
667,-170.23142164922504,205.91639120032875,96.571261716283843,113.46475926628018
668,-183.08682234014782,206.34593030496282,90.305850148544238,117.01803227032293
669,-179.40638743868493,205.91639120032875,75.778454043203553,119.72344973617217
670,-183.38481487803639,205.91639120032875,77.253550516809923,114.99819208816183
671,-176.53657617392162,206.34593030496282,94.959003373072846,115.88050019757497
672,-201.0987163891852,206.34593030496282,81.756532959093462,118.44870118263552
673,-182.52859525636225,206.34593030496282,93.786755609995865,116.34286951360346
674,-143.61852500681732,206.34593030496282,94.258248120174187,117.98407029593059
675,-180.82397991372477,206.34593030496282,97.653624958167839,114.94769245744743
676,-182.50340221326539,206.34593030496282,79.835887047689198,124.01478148381334
677,-183.73047261984038,206.34593030496282,99.201020352697299,111.94948582367157
678,-180.63231471903529,206.34593030496282,93.543458990556914,119.28644853034777
679,-183.23525435310026,206.34593030496282,91.48065454425155,116.66162299726015
680,-130.99509811803864,206.34593030496282,95.386158845204051,115.72192507664921
681,-165.23452629414257,209.35866469208057,106.88407167556785,113.10273151970848
682,-178.45417553543953,209.35866469208057,93.13694430488799,120.08231563297461
683,-176.80339070697275,209.35866469208057,92.274246610856196,119.36381605243787
684,-183.20783758759248,209.35866469208057,86.888586013907656,121.58550853525568
685,-179.12695702699119,209.35866469208057,89.867566633416004,119.17518918256808
686,-164.19319424259265,209.35866469208057,81.476598292871898,118.84918420624763
687,-175.89045052253988,209.35866469208057,79.103119017379328,118.70870537272687
688,-181.58142057972569,209.35866469208057,91.376140904105299,114.81268442673374
689,-183.2160766948918,209.35866469208057,77.926834888034932,121.01049938232561
690,-183.38604406224599,209.35866469208057,78.046748592209028,119.41815720639161
691,-178.91524066758797,209.35866469208057,81.104234011391824,118.40599398254055
692,-183.9607926113141,209.35866469208057,89.209197769430105,117.85993670433868
693,-183.21285435872767,209.35866469208057,89.979831034359734,121.0140430540215
694,-179.44372603456705,209.35866469208057,91.61758837770742,118.65253999011722
695,-178.44005756438202,209.35866469208057,91.274122783557317,117.70086236649107
696,-183.11113392657182,209.35866469208057,80.501321054421012,117.50647974757239
697,-183.25308192696207,205.91639120032875,91.38595417201887,117.19402437173085
698,-182.9254831473707,205.91639120032875,77.495392934548278,115.12714625647804
699,-143.43995694213848,205.91639120032875,81.617949253483005,114.76654174399829
700,-183.04792662774435,205.91639120032875,94.018018746405971,114.70866190298639
701,-183.52210222005391,205.91639120032875,88.076963756092539,121.62309016513397
702,-150.98590876522852,205.91639120032875,89.688505422121054,121.18647152400428
703,-166.05098069684556,205.91639120032875,81.287835771435937,116.57812571243512
704,-183.20266678103877,205.91639120032875,102.88206251843179,110.9405434986372
705,-183.48203052629174,205.91639120032875,101.86089280778569,113.05632996756134
706,-171.35607272851189,205.91639120032875,102.95231174216276,115.93592462366686
707,-183.35769192781532,205.91639120032875,93.300464882331113,121.51968405474059
708,-183.12953430773246,205.91639120032875,95.855736773422663,121.27657710496842
709,-180.76505795611715,205.91639120032875,90.557518762764758,120.83426814934063
710,-178.84198059091338,205.91639120032875,89.450737203530736,116.80425277893521
711,-183.38347213388505,205.91639120032875,90.116780225251148,115.83806752696037
712,-180.68115652693416,205.91639120032875,88.425442756409424,119.12553227301669
713,-183.1994125869434,205.91639120032875,81.731683074100317,117.30825137279379
714,-145.35105606151393,205.91639120032875,74.891547580351144,116.28949560440199
715,-183.203100528448,205.91639120032875,93.085643143127271,110.23277212787677
716,-176.33875672507139,205.91639120032875,98.042841803923551,113.73903971010309
717,-180.23460160572145,205.91639120032875,102.58160150859931,114.78581162769056
718,-177.97596019176427,205.91639120032875,85.570547601728862,119.89308991489696
719,-183.25403447085151,205.91639120032875,98.199857369641322,113.91364778366649
720,-182.84120773227588,205.91639120032875,74.061458700216264,117.04343733100428
721,-183.28306087607641,205.91639120032875,85.650153367357234,118.65540399091911
722,-183.44695212552642,205.91639120032875,95.30326816645038,117.61333604243845
723,-178.33850755544373,205.91639120032875,76.027714879018106,117.11797909295646
724,-179.77108075979905,205.91639120032875,87.968248708430977,117.94113849898245
725,-176.59035545259144,205.91639120032875,78.033024203930168,117.13711343924716
726,-138.69825749993655,205.91639120032875,91.990105991908138,118.68775810584711
727,-237.98086133934487,205.91639120032875,93.231067024689267,122.16026859495329
728,-169.6380761790505,205.91639120032875,105.45320492121978,114.53825630136042
729,-183.65318779648541,205.91639120032875,94.219139098993509,120.08628691135802
730,-128.81170921911286,205.91639120032875,87.471522118182349,123.14776257978106
731,-128.0112477167076,205.91639120032875,88.699504242318142,118.70845332200059
732,-178.41506191452112,205.91639120032875,72.133777590745936,122.33918384242207
733,-165.23738021540552,205.91639120032875,93.47924169739504,117.60819630494343
734,-176.28384177235151,205.91639120032875,87.676019474382926,121.29543367502498
735,-183.35136193285192,205.91639120032875,101.10958056911498,119.91523883342553
736,-183.05625764965689,205.91639120032875,96.610871269680828,123.04352215676479
737,-145.41572195808536,205.91639120032875,91.470598532454204,119.47376769695539
738,-139.5836418253167,205.91639120032875,96.895493103888711,116.60956625755611
739,-178.18822023274478,205.91639120032875,66.966635727615142,125.90330400196338
740,-183.28339757199515,205.91639120032875,75.33830989371522,119.29436995324377
741,-183.06934421504963,205.91639120032875,77.808156014280101,117.2853132646636
742,-183.22341364799837,205.91639120032875,69.787978999726008,124.06538765785614
743,-181.31401446076043,205.91639120032875,90.634541372984245,120.02307877707517
744,-152.99121750128532,205.91639120032875,84.063679842907518,124.47520121520502
745,-175.21542678600554,205.91639120032875,104.03254232327028,115.61596571417769
746,-183.34703216786119,205.91639120032875,76.781140818657192,122.6727010489696
747,-142.73850995191069,205.91639120032875,78.659216874775481,118.87066839006455
748,-175.57637928773104,205.91639120032875,71.279044636099854,118.5769998885041
749,-182.65172305054952,205.91639120032875,90.651840263915432,119.82134726326294
750,-183.25993313883032,205.91639120032875,91.391126301200316,119.73441222989784
751,-183.80065965908628,205.91639120032875,95.063061365040085,119.0079445965316
752,-183.17624940681731,205.91639120032875,85.863996180354221,121.68241200674457
753,-183.18018335981273,205.91639120032875,86.881124938053233,125.58019812802939
754,-146.26797391191911,205.91639120032875,106.84434636298997,115.87977787921874
755,-133.01753293116514,205.91639120032875,76.967139307510678,119.34736629316818
756,-183.54355777622308,205.91639120032875,92.046847417434321,120.26092021388969
757,-183.41656425145857,205.91639120032875,83.916726484464633,122.93892919500722
758,-175.88367802192255,205.91639120032875,93.568986344685214,115.45635546459232
759,-183.05032971775088,205.91639120032875,82.877378875175594,119.24086792368641
760,-134.13878132073739,205.91639120032875,74.033392110090105,120.71146071352879
761,-183.28239705190097,205.91639120032875,77.168297595367449,120.90226925620883
762,-139.60520033517986,205.91639120032875,86.156968344868659,114.6951736125778
763,-176.82886290343799,205.91639120032875,86.461956385679045,116.06217877618616
764,-183.33973162452645,205.91639120032875,79.915648386616979,117.11627265903601
765,-183.47775004388171,205.91639120032875,59.536125420939278,122.08041906820893
766,-179.53460669468714,205.91639120032875,74.053581283129418,115.83485808895836
767,-183.19684353882568,205.91639120032875,76.198831455464656,120.12480720701107
768,-182.37752280883947,205.91639120032875,83.323842589993362,120.51122592920136
769,-183.42280255297396,205.91639120032875,85.90042224123124,120.16164016731335
770,-183.14026699161445,205.91639120032875,85.109392105808439,125.68867064723463
771,-145.16606782614926,205.91639120032875,97.810914867726098,117.13323005481985
772,-163.79781158103492,205.91639120032875,97.672956430078756,116.76204133571366
773,-183.80471110241626,205.91639120032875,99.786606653293532,118.61716846431182
774,-158.67853830930474,205.91639120032875,99.072468921577453,112.77970017260989
775,-183.22925581200954,205.91639120032875,81.720810597176481,122.6824077213688
776,-179.33319453656404,205.91639120032875,86.925623880629331,121.14802891391955
777,-130.71278548581674,205.91639120032875,90.347089279465109,115.3054505920759
778,-178.54620022564291,205.91639120032875,93.440461899403715,120.24520053532919
779,-177.12296508168026,205.91639120032875,86.519523890663294,118.69218400094798
780,-179.23711873646059,206.87939254396844,92.778098131927806,118.98793131479626
781,-180.63961852286744,206.87939254396844,68.876659979766046,117.59190926732533
782,-176.86224429859286,206.87939254396844,80.549315283724781,117.60121232371722
783,-183.20141535904463,206.87939254396844,80.361872408882036,118.90197088453296
784,-180.72477265005841,206.87939254396844,49.161681301374749,118.00294972690685
785,-117.26357283165116,206.87939254396844,87.006091938722818,110.18574928373171
786,-175.64046515702745,206.87939254396844,84.352753137951126,120.47640564751364
787,-183.47915173248137,206.87939254396844,68.870032960465323,122.21081915307369
788,-170.28130091841336,206.87939254396844,73.60044937207131,117.38089537406432
789,-137.00295354545784,206.87939254396844,88.736682772675152,115.99593010549462
790,-182.83071160039054,206.87939254396844,86.390894390727098,115.85756462434732
791,-170.02089237045405,205.91639120032875,78.789878635049348,115.08493757520075
792,-178.84635761244746,205.91639120032875,87.648797182989114,116.74158492321234
793,-162.3310802966781,205.91639120032875,88.764695298146222,116.49625933678446
794,-135.03123028074054,205.91639120032875,78.296575173424401,113.47446133756483
795,-179.66371590863929,205.91639120032875,86.925239455666215,117.74054068080569
796,-172.77442313411942,205.91639120032875,92.309153920823263,120.46489335908949
